A,B,C,D,E,F,G,H,I,J,K,L,WC,we,negate,compare,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,certain,health,achieve,reward,risk,work,leisure,home,death,swear,netspeak
GoldmanSachs,2020-05-19 15:00:20,1262760005448728577,How are small businesses surviving? $GS' Asahi Pompey talks with three #entrepreneurs: https://t.co/O6VDQhDN3S https://t.co/sQV5gOMR5Z,How are small businesses surviving? $GS' Asahi Pompey talks with three #entrepreneurs: https://t.co/O6VDQhDN3S https://t.co/sQV5gOMR5Z,,,5,14,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-05-20 21:00:27,1263213017023553548,"From @SPGlobalPlatts: EU hydrogen strategy to drive use in industry, transport: https://t.co/O0MtxDaQST #ESG https://t.co/JI39EeVWqj","From @SPGlobalPlatts: EU hydrogen strategy to drive use in industry, transport: https://t.co/O0MtxDaQST #ESG https://t.co/JI39EeVWqj",,,0,2,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
GoldmanSachs,2020-05-21 17:00:17,1263514964305772547,How are small businesses surviving? $GS' Asahi Pompey talks with three entrepreneurs: https://t.co/HGXnimanLE https://t.co/spVGzWJb91,How are small businesses surviving? $GS' Asahi Pompey talks with three entrepreneurs: https://t.co/HGXnimanLE https://t.co/spVGzWJb91,,,5,13,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09
Nasdaq,2020-05-26 16:58:34,1265326474220929028,"Tal Cohen, @Nasdaq's Head of North American Markets, joined Shane Swanson, @GreenwichAssoc's Senior Analyst, to dis… https://t.co/7au20sjyxT","Tal Cohen, @Nasdaq's Head of North American Markets, joined Shane Swanson, @GreenwichAssoc's Senior Analyst, to dis… https://t.co/7au20sjyxT",,,1,4,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-05-28 11:30:26,1265968672687960064,From @SPGlobalPlatts: Iranian gasoline starts to arrive in fuel-starved Venezuela: https://t.co/YvNnRMJXjC #OOTT https://t.co/mF2lDzJhV4,From @SPGlobalPlatts: Iranian gasoline starts to arrive in fuel-starved Venezuela: https://t.co/YvNnRMJXjC #OOTT https://t.co/mF2lDzJhV4,,,0,2,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-05-30 15:00:36,1266746335849590788,"#ICYMI this week: @SPGMarketIntel introduced the S&amp;P Global Marketplace, your discovery tool for differentiated dat… https://t.co/Z0QaEqfdeH","#ICYMI this week: @SPGMarketIntel introduced the S&amp;P Global Marketplace, your discovery tool for differentiated dat… https://t.co/Z0QaEqfdeH",,,1,1,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-02 15:53:02,1267846696752553986,Tomorrow! Join @SPGMI_Panjiva Co-Founder Josh Green and @SPGMarketIntel Executive Editor Gary Regenstreif for a dis… https://t.co/d2Spomu7bt,Tomorrow! Join @SPGMI_Panjiva Co-Founder Josh Green and @SPGMarketIntel Executive Editor Gary Regenstreif for a dis… https://t.co/d2Spomu7bt,,,1,2,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-02 19:40:04,1267903831108698113,"From @SPGlobalPlatts: COP26 climate talks rescheduled for November 2021 in UK's Glasgow: 
https://t.co/OGEcHjVVZt… https://t.co/kgx6d7QLtX","From @SPGlobalPlatts: COP26 climate talks rescheduled for November 2021 in UK's Glasgow: 
https://t.co/OGEcHjVVZt… https://t.co/kgx6d7QLtX",,,0,2,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-03 15:00:40,1268195906156978178,"From @SPDJIndices: The continued ups and downs of dividends, according to @ShaunWurzbach: https://t.co/Kbpk9OIFSE https://t.co/kXCO3ibl71","From @SPDJIndices: The continued ups and downs of dividends, according to @ShaunWurzbach: https://t.co/Kbpk9OIFSE https://t.co/kXCO3ibl71",,,1,1,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-03 17:40:05,1268236022720184325,From @SPGMarketIntel: #COVID19 pandemic will accelerate change at @US_FDA: https://t.co/24l8TYXy2i https://t.co/hfAKOXPJt0,From @SPGMarketIntel: #COVID19 pandemic will accelerate change at @US_FDA: https://t.co/24l8TYXy2i https://t.co/hfAKOXPJt0,,,0,1,,en,,22,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-03 20:20:06,1268276292232847360,From @SPGlobalPlatts: Asian countries accelerate hydrogen plans with policies and projects: https://t.co/5z3QbEVGNl… https://t.co/OtwYAbCjE5,From @SPGlobalPlatts: Asian countries accelerate hydrogen plans with policies and projects: https://t.co/5z3QbEVGNl… https://t.co/OtwYAbCjE5,,,1,1,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-03 20:40:07,1268281330833514497,From @SPDJIndices: S&amp;P Pure Growth Indices – attributes and performance drivers: https://t.co/ZmcwGRCmrv https://t.co/AwHY2fAWxo,From @SPDJIndices: S&amp;P Pure Growth Indices – attributes and performance drivers: https://t.co/ZmcwGRCmrv https://t.co/AwHY2fAWxo,,,1,3,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-03 21:30:15,1268293947044048903,From @SPGlobalPlatts: Iran adding gasoline storage capacity as #COVID19 curbs demand: https://t.co/YnnkQoac5Q #ONGT https://t.co/Z3988e7VNE,From @SPGlobalPlatts: Iran adding gasoline storage capacity as #COVID19 curbs demand: https://t.co/YnnkQoac5Q #ONGT https://t.co/Z3988e7VNE,,,0,0,,en,,22,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-04 17:20:08,1268593389928361984,From @SPGlobalPlatts: Tropical Storm Cristobal closes ports in Mexico's Bay of Campeche: https://t.co/sJsM40tt0o https://t.co/mByW5g9G1H,From @SPGlobalPlatts: Tropical Storm Cristobal closes ports in Mexico's Bay of Campeche: https://t.co/sJsM40tt0o https://t.co/mByW5g9G1H,,,1,2,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-04 19:00:24,1268618623607664641,From @SPGlobalPlatts: EU policies prompt Poland's @Grupa_PGE to pursue green transition: https://t.co/PM5isDWbg7… https://t.co/vWSRSZ6zuo,From @SPGlobalPlatts: EU policies prompt Poland's @Grupa_PGE to pursue green transition: https://t.co/PM5isDWbg7… https://t.co/vWSRSZ6zuo,,,0,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-05 14:45:09,1268916777578369028,From @SPGlobalRatings: #COVID19 will redefine workforce dynamics in the post-pandemic era: https://t.co/5ZOYbSdJMa https://t.co/2pwhRsGwtn,From @SPGlobalRatings: #COVID19 will redefine workforce dynamics in the post-pandemic era: https://t.co/5ZOYbSdJMa https://t.co/2pwhRsGwtn,,,0,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
Nasdaq,2020-06-05 18:58:47,1268980604328202248,".@NASA_Astronauts, @Astro_Doug and @AstroBehnken made history ringing the @Nasdaq opening bell and signaling the ne… https://t.co/hMAOb5cg2A",".@NASA_Astronauts, @Astro_Doug and @AstroBehnken made history ringing the @Nasdaq opening bell and signaling the ne… https://t.co/hMAOb5cg2A",,,12,32,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-09 16:00:50,1270385375786291200,"From @SPGlobalPlatts: China to lead H2 aluminum recovery, but oversupply issues persist: https://t.co/v7xazYIoWi https://t.co/TfGlSbl1VT","From @SPGlobalPlatts: China to lead H2 aluminum recovery, but oversupply issues persist: https://t.co/v7xazYIoWi https://t.co/TfGlSbl1VT",,,1,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
GoldmanSachs,2020-06-09 21:43:22,1270471576891293699,"How has competition across the semiconductor industry evolved? Tammy Kiely, co-head of $GS' Technology Investment B… https://t.co/vzhuPAuiEs","How has competition across the semiconductor industry evolved? Tammy Kiely, co-head of $GS' Technology Investment B… https://t.co/vzhuPAuiEs",,,2,15,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,13.64,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-10 13:00:26,1270702361321881603,"From @SPGMarketIntel: TV, streaming models may be permanently changed by #COVID19: https://t.co/9lxCfuXkPv https://t.co/2PRHmkgkg0","From @SPGMarketIntel: TV, streaming models may be permanently changed by #COVID19: https://t.co/9lxCfuXkPv https://t.co/2PRHmkgkg0",,,0,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,9.09
GoldmanSachs,2020-06-10 15:00:10,1270732496343314432,How will investing change in the future? $GS' Steve Strongin weighs in: https://t.co/VV1Ff0R8vc https://t.co/KHuvN1Cr9I,How will investing change in the future? $GS' Steve Strongin weighs in: https://t.co/VV1Ff0R8vc https://t.co/KHuvN1Cr9I,,,2,12,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-10 19:00:31,1270792979175915526,From @SPGlobalRatings: Rebooting the US media sector in a post #COVID19 world: https://t.co/txzqauK254 https://t.co/jmuqLPkhNn,From @SPGlobalRatings: Rebooting the US media sector in a post #COVID19 world: https://t.co/txzqauK254 https://t.co/jmuqLPkhNn,,,0,3,,en,,22,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-11 19:00:23,1271155336767029255,From @SPGMarketIntel: An @amazon - @jcpenney deal could reinvent retail real estate: https://t.co/oigK2vYLil https://t.co/5WX0CDBCuq,From @SPGMarketIntel: An @amazon - @jcpenney deal could reinvent retail real estate: https://t.co/oigK2vYLil https://t.co/5WX0CDBCuq,,,2,1,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-12 15:00:54,1271457454648446976,From @SPGlobalRatings: A June update on how #COVID19 is affecting bank ratings: https://t.co/Eb2e9AdwcR https://t.co/vhJWXMPnFi,From @SPGlobalRatings: A June update on how #COVID19 is affecting bank ratings: https://t.co/Eb2e9AdwcR https://t.co/vhJWXMPnFi,,,0,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
Nasdaq,2020-06-12 16:59:06,1271487200857899008,"💡 from our recent virtual IPO bootcamp.

Learn more about listing on Nasdaq: https://t.co/OEKQWFDtd9 https://t.co/F42jpU4fZY","💡 from our recent virtual IPO bootcamp.

Learn more about listing on Nasdaq: https://t.co/OEKQWFDtd9 https://t.co/F42jpU4fZY",,,6,8,,en,,22,4.55,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
GoldmanSachs,2020-06-12 21:23:11,1271553660657508353,How is the overnight shift to remote learning accelerating the transformation of online education? $GS Research’s K… https://t.co/RCHg8aaETn,How is the overnight shift to remote learning accelerating the transformation of online education? $GS Research’s K… https://t.co/RCHg8aaETn,,,1,13,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,9.09
GoldmanSachs,2020-06-13 17:00:09,1271849853052747777,Lizzie Reed of $GS Investment Banking on why equity markets have rallied: https://t.co/keZx2Z5uxn https://t.co/ZsQjcS25rw,Lizzie Reed of $GS Investment Banking on why equity markets have rallied: https://t.co/keZx2Z5uxn https://t.co/ZsQjcS25rw,,,0,7,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,9.09
Cognizant,2020-06-14 01:30:11,1271978205386342401,Software matters more than ever — it’s a business game changer. #softwareengineering https://t.co/2NMCGNlOk3… https://t.co/v5Bir5k4g0,Software matters more than ever — it’s a business game changer. #softwareengineering https://t.co/2NMCGNlOk3… https://t.co/v5Bir5k4g0,,,1,12,,en,,22,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,9.09
Cognizant,2020-06-14 20:00:00,1272257502424395776,A game-changing app platform could proactively predict where infectious disease is likely to strike — advancing  re… https://t.co/R3uAfNkWYf,A game-changing app platform could proactively predict where infectious disease is likely to strike — advancing  re… https://t.co/R3uAfNkWYf,,,4,10,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,9.09,4.55,4.55,0.0,0.0,4.55,0.0,0.0,0.0,9.09
Cognizant,2020-06-15 11:30:21,1272491633775427584,Here’re 6 reasons to move to Remotopia today! #COVID19 #WFH #FutureofWork https://t.co/C6fOpax583 https://t.co/LVZlIgSlia,Here’re 6 reasons to move to Remotopia today! #COVID19 #WFH #FutureofWork https://t.co/C6fOpax583 https://t.co/LVZlIgSlia,,,2,24,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-23 19:01:29,1275504265252024322,From @SPGMarketIntel: Construction loan delinquencies at US banks climbed 23.8% in Q1: https://t.co/I16cltsukw https://t.co/RtFRBVvWmP,From @SPGMarketIntel: Construction loan delinquencies at US banks climbed 23.8% in Q1: https://t.co/I16cltsukw https://t.co/RtFRBVvWmP,,,2,3,,en,,22,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-23 20:20:06,1275524050543132673,From @SPGlobalPlatts: Ford urges clear UK govt strategy on electric vehicles: https://t.co/Opod5SpcPA #ESG https://t.co/ONfbbZhcry,From @SPGlobalPlatts: Ford urges clear UK govt strategy on electric vehicles: https://t.co/Opod5SpcPA #ESG https://t.co/ONfbbZhcry,,,0,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
GoldmanSachs,2020-06-23 21:00:10,1275534135768100864,"An update on the M&amp;A market, from $GS' Tim Ingrassia: https://t.co/HgcoJ7AXjY https://t.co/HXvsQeQNLr","An update on the M&amp;A market, from $GS' Tim Ingrassia: https://t.co/HgcoJ7AXjY https://t.co/HXvsQeQNLr",,,1,8,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-25 22:00:44,1276274150655569920,From @SPGlobalPlatts: UK's Committee on Climate Change calls for sustainable recovery plan: https://t.co/jqi9EffPdM… https://t.co/DEScMa1qWM,From @SPGlobalPlatts: UK's Committee on Climate Change calls for sustainable recovery plan: https://t.co/jqi9EffPdM… https://t.co/DEScMa1qWM,,,0,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-30 13:00:27,1277950123675398144,From @SPGlobalRatings: EMEA chemicals face a long climb back from #COVID19 disruption: https://t.co/xPLa9lK9O3 https://t.co/s6ZrVDhao2,From @SPGlobalRatings: EMEA chemicals face a long climb back from #COVID19 disruption: https://t.co/xPLa9lK9O3 https://t.co/s6ZrVDhao2,,,0,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
Nasdaq,2020-06-30 13:58:37,1277964763557847041,"Bjørn Sibbern, President of @Nasdaq European Markets, expects ESG and sustainable investments to have an impact on… https://t.co/OOODtU7Ak8","Bjørn Sibbern, President of @Nasdaq European Markets, expects ESG and sustainable investments to have an impact on… https://t.co/OOODtU7Ak8",,,2,7,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,9.09
SPGlobal,2020-06-30 14:30:23,1277972756965945344,From @SPGlobalRatings: The outlook for power markets in the age of #COVID19: https://t.co/PsvIjl5Np3 https://t.co/BhOavbJuH7,From @SPGlobalRatings: The outlook for power markets in the age of #COVID19: https://t.co/PsvIjl5Np3 https://t.co/BhOavbJuH7,,,1,1,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09
salesforce,2019-12-31 22:00:07,1212131343661965312,You’ve probably received tons of emails about purchases that you’ve made online this holiday season. 📥 This is a tr… https://t.co/bn6Q9d9FdH,You’ve probably received tons of emails about purchases that you’ve made online this holiday season. 📥 This is a tr… https://t.co/bn6Q9d9FdH,,,2,20,,en,,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,4.17
salesforce,2020-01-03 18:44:46,1213169345251008512,"You'd think our Salesforce name is Salesforce, but it turns out it's ACTUALLY Innovation Appy! What's your 2020 Sal… https://t.co/kFsQkn1KPt","You'd think our Salesforce name is Salesforce, but it turns out it's ACTUALLY Innovation Appy! What's your 2020 Sal… https://t.co/kFsQkn1KPt",,,14,51,,en,,24,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17
GoldmanSachs,2020-01-05 17:00:14,1213867816400695296,#5G will be at the forefront of innovation at #CES2020. Discover the future of wireless in our new infographic:… https://t.co/pnXY9nnpB4,#5G will be at the forefront of innovation at #CES2020. Discover the future of wireless in our new infographic:… https://t.co/pnXY9nnpB4,,,9,17,,en,,24,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17
salesforce,2020-01-05 19:30:07,1213905536426610693,"It's the final countdown to #CES2020. Behind every consumer electronic is...you guessed it, a consumer! Join us ✨LI… https://t.co/nU4Skp2kxI","It's the final countdown to #CES2020. Behind every consumer electronic is...you guessed it, a consumer! Join us ✨LI… https://t.co/nU4Skp2kxI",,,11,29,,en,,24,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,4.17
Cognizant,2020-01-06 03:10:54,1214021493790826496,What separates the leaders from the laggards? We surveyed 2500 business and #tech leaders to find out! #AI #IoT… https://t.co/eL5bK3TMVY,What separates the leaders from the laggards? We surveyed 2500 business and #tech leaders to find out! #AI #IoT… https://t.co/eL5bK3TMVY,,,2,15,,en,,24,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.17
Cognizant,2020-01-06 06:00:06,1214064077540143104,"Bring the robots, but mind the humans—read our report to see how technology will feed the future. #AI… https://t.co/KrWXxbtCRH","Bring the robots, but mind the humans—read our report to see how technology will feed the future. #AI… https://t.co/KrWXxbtCRH",,,3,21,,en,,24,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,4.17
GoldmanSachs,2020-01-06 14:00:02,1214184853140324353,"At $GS, sustainable finance has become a firmwide mandate. See why we’re investing in where the world is going:… https://t.co/efcZ43g1J0","At $GS, sustainable finance has become a firmwide mandate. See why we’re investing in where the world is going:… https://t.co/efcZ43g1J0",,,3,5,,en,,24,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,4.17
GoldmanSachs,2020-01-06 22:18:48,1214310373677027333,LISTEN: Tony Pasquariello gives his quick take on markets from his seat on the $GS trading floor:… https://t.co/5qb4CS3EaQ,LISTEN: Tony Pasquariello gives his quick take on markets from his seat on the $GS trading floor:… https://t.co/5qb4CS3EaQ,,,4,16,,en,,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,8.33,0.0,0.0,0.0,4.17,0.0,8.33,0.0,0.0,0.0,0.0,4.17
Nasdaq,2020-01-06 23:00:01,1214320744798310400,"On this day in 1838, Samuel Morse demonstrated his telegraph for the first time and transformed how we communicate… https://t.co/KsLCI5ORHd","On this day in 1838, Samuel Morse demonstrated his telegraph for the first time and transformed how we communicate… https://t.co/KsLCI5ORHd",,,10,15,,en,,24,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,4.17,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17
Cognizant,2020-01-07 03:00:11,1214381184463048705,The new economy requires digital leaders—82% believe. Do you? Ask us what we think at #WEF20. #leadership… https://t.co/2KR7ymrtkw,The new economy requires digital leaders—82% believe. Do you? Ask us what we think at #WEF20. #leadership… https://t.co/2KR7ymrtkw,,,0,10,,en,,24,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,16.67,0.0,0.0,0.0,0.0,4.17
Cognizant,2020-01-07 07:10:20,1214444137094766593,"To invest in the right #technology, you need to first know where you’reat on the digital maturity curve.… https://t.co/KFLmSfSkVz","To invest in the right #technology, you need to first know where you’reat on the digital maturity curve.… https://t.co/KFLmSfSkVz",,,3,17,,en,,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,4.17,0.0,0.0,0.0,0.0,4.17
salesforce,2020-01-07 20:08:28,1214639960759816192,.@ValaAfshar gives us a sneak-peek into the first CRM-powered 'workforce on wheels' at #CES2020. 🤯 Learn more about… https://t.co/ArS0NAuM5x,.@ValaAfshar gives us a sneak-peek into the first CRM-powered 'workforce on wheels' at #CES2020. 🤯 Learn more about… https://t.co/ArS0NAuM5x,,,13,25,,en,,24,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,4.17,0.0,0.0,0.0,0.0,4.17
Cognizant,2020-01-07 21:00:08,1214652966130597888,"When it comes to #industry40, the foundational #tech isn’t the computer, it’s the internet—here’re tips for transit… https://t.co/kA1AdpkIqY","When it comes to #industry40, the foundational #tech isn’t the computer, it’s the internet—here’re tips for transit… https://t.co/kA1AdpkIqY",,,1,8,,en,,24,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.17
Cognizant,2020-01-08 09:07:06,1214835909927088128,We're hiring #interactive and sales roles that are designed to be an associate level voice that will resonate with… https://t.co/b3RcY4JyOm,We're hiring #interactive and sales roles that are designed to be an associate level voice that will resonate with… https://t.co/b3RcY4JyOm,,,1,24,,en,,24,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,4.17
